Gene,logFC,pval,-log10p
ILMN_1854384,0.23545747691176472,0.006198732715922466,2.2076970896530357
ILMN_1684497,0.030688413205882364,0.7606395823240186,0.11882107842796515
ILMN_1782786,0.2752634231470588,0.02121419091768385,1.6733735270218442
ILMN_1681526,0.3921513701470588,0.001703991993346494,2.768532450211106
ILMN_1741477,-0.35307111376470585,0.03750110201252244,1.4259559698476054
ILMN_1665761,-0.630769334,6.323232458193253e-05,4.199060852117686
ILMN_2278550,0.284395500117647,0.006693535799782153,2.174344409483988
ILMN_1768262,0.33710470108823526,0.004028674762397448,2.3948377920798527
ILMN_1772522,-0.2724607960294118,0.0007594837648846422,3.1194815054040563
ILMN_1673885,0.3421767303529412,0.008424633698570707,2.0744489730854485
ILMN_1715482,0.049041790294117656,0.36757187549607373,0.4346577257520158
ILMN_1720048,0.22803308832352948,0.38435669541250417,0.4152655492106159
ILMN_1693303,0.2533157037941176,0.04045073177477623,1.3930736173675888
ILMN_1655690,0.2958020159705882,0.009902579418155375,2.00425166589127
ILMN_1770071,0.2666405359117647,0.006917836188683318,2.160029726102116
ILMN_2196347,-0.6132865352941175,0.010023946358385138,1.998961266068143
ILMN_1685445,0.290952723617647,0.008745668121918264,2.0582070071597283
ILMN_1783815,0.3445543992647058,0.0003411797949332824,3.4670166961704236
ILMN_2346856,0.12010643252941178,0.05545306189009147,1.2560744688969987
ILMN_1677396,-0.31565154017647057,0.014324079793368999,1.843933268383164
ILMN_1839665,0.08438157873529414,0.3204441417723863,0.4942476635999088
ILMN_1800611,0.3364022606470588,0.006984018614127766,2.1558946117993076
ILMN_1802218,0.3384665871176471,0.004713729410629747,2.326635351562068
ILMN_1681325,0.2746805376470588,0.003228665489858919,2.4909769483039605
ILMN_2382906,-0.16129576705882354,0.01634946667901321,1.7864964094953961
ILMN_1813430,0.08927197976470588,0.30650494213128354,0.5135625184602767
ILMN_1700340,0.3534379314705882,0.005607770712408725,2.251209751883656
ILMN_1759973,0.35217834605882353,0.0005189665896438699,3.2848606005337397
ILMN_1892599,0.35926107917647054,0.0033026715688816754,2.481134612174248
ILMN_1737842,0.28168225297058824,0.004816937482299551,2.317228990237054
ILMN_1668979,0.21381418308823527,0.011665580293527645,1.9330936527546154
ILMN_1712390,-0.3484537169705882,0.01816881694352344,1.7406733507121626
ILMN_1684585,0.3305995487941176,0.16474546074576288,0.7831865427444269
ILMN_1815707,-0.8129991611764706,1.6053111381408925e-05,4.794440781027352
ILMN_1812970,0.3920007784117647,0.0003346959353048256,3.475349561874084
ILMN_2280731,0.1439455259117647,0.02802081994093617,1.5525191606057758
ILMN_2124064,-0.08818018129411764,0.21274460917048627,0.6721414358834351
ILMN_1737364,0.4294158459705883,0.001352268731525778,2.868936994029407
ILMN_1684724,-0.7185571042058825,0.014601317260539894,1.8356079624910544
ILMN_1787844,0.673750192,0.0001986720827965581,3.7018631552314605
ILMN_1775257,-0.060586282941176545,0.7316571046704043,0.1356924058809507
ILMN_1776314,0.25913496450000006,0.015204393903200835,1.8180308875712663
ILMN_1683158,0.36444053605882354,0.004568874870945736,2.3401907359258964
ILMN_1659564,-0.024638428382352917,0.8317731844911608,0.07999508495117777
ILMN_1729515,0.1252046448529412,0.04659838146624135,1.331629167698144
ILMN_1751062,-0.18724671250000002,0.5069409240475242,0.2950426478758099
ILMN_2110919,0.11024084005882354,0.23467009338269434,0.6295422538460321
ILMN_1763516,0.2467591772352941,0.029095330524580538,1.5361767048329653
ILMN_1781222,0.2859035625882353,0.01978216044550541,1.7037262800631807
ILMN_1762079,0.3088681135,0.012576295922765419,1.9004472521481743
ILMN_1796887,0.39567147120588236,0.0017990256351203798,2.744962648154169
ILMN_2108366,0.3614475327941177,0.0003928081756642515,3.4058194816566774
ILMN_1726426,0.432011297117647,0.0001453209864668875,3.8376716627246013
ILMN_1774608,0.31172676938235294,0.006019895309401024,2.2204110613908115
ILMN_1890924,0.400925018117647,0.0012527957666750883,2.902119722809085
ILMN_1713992,0.34608916570588233,0.0026572485315743593,2.575567824271107
ILMN_1857995,0.30118632517647065,0.004832672765525719,2.315812611221126
ILMN_1770732,-0.09063291294117642,0.4385846721337858,0.35794655032388
ILMN_2076758,0.327189822,0.005050008658256634,2.296707877281367
ILMN_1668333,0.3117892876470588,0.007164049822439454,2.1448414025081974
ILMN_1670144,0.3964721594411765,0.002954656664437551,2.529492977524928
ILMN_2361807,0.3508038863235294,0.01470372283093354,1.8325726924467183
ILMN_1743853,0.4869087025,0.0008706113589802171,3.0601756708447745
ILMN_1826420,0.38684135388235297,0.0013061837981272549,2.8839957075202696
ILMN_1848095,0.3722534622058823,0.004967673042404336,2.303846995873422
ILMN_1737373,0.2910382322941176,0.020376716425646556,1.6908657984019577
ILMN_2211235,0.1962957214117647,0.06245177168010974,1.2044552367136832
ILMN_1769925,0.39504100641176465,0.0018859123995449921,2.724478484068355
ILMN_1874016,0.3363384224411765,0.006477961559553025,2.1885616334366067
ILMN_1654249,0.2962751236176471,0.014038822039841121,1.8526693311705318
ILMN_1851540,0.16748315864705882,0.12690083931011964,0.8965355055132689
ILMN_1739161,-0.19144920655882358,0.24896018792857108,0.6038700968613939
ILMN_1812902,-0.20919485250000006,0.26805693930402025,0.5717729455271452
ILMN_1676254,0.3494253160882353,0.0007587442894937121,3.1199045645172823
ILMN_2170595,-0.08944358449999998,0.37130016271240507,0.4302748604558121
ILMN_2214473,-0.1369665361764706,0.1330792720555366,0.8758895833902923
ILMN_1691336,0.3689090946764705,0.0054075001982944945,2.2670034559631747
ILMN_1876064,0.3969059696764706,0.0008315276037481793,3.080123329178641
ILMN_2293441,0.2849837371764705,0.026885065315094592,1.5704889041022159
ILMN_1872266,0.29904325,0.023608954877480378,1.6269232378678833
ILMN_1805062,0.3014131004117647,0.007950420126716377,2.099609921168225
ILMN_1711772,0.4479139112647059,0.0020009842104361767,2.6987563383240563
ILMN_2194448,-0.19803145814705886,0.06233748261045777,1.205250739923503
ILMN_1899018,0.3965907637058823,0.004394926867606206,2.3570483472703745
ILMN_1769385,0.4035865284117647,0.003046924346430978,2.5161383289527306
ILMN_1805449,0.0002753040294117409,0.997688692478893,0.0010049499244575257
ILMN_1667754,0.3014045744117647,0.009405351471893636,2.026624970506814
ILMN_1790114,0.42220693582352936,0.0003845449820791037,3.4150528513733023
ILMN_1814883,0.4000929101470589,0.0022209971035367076,2.6534520078265125
ILMN_1820267,0.35025903685294124,0.002640430460632064,2.578325265767402
ILMN_1877332,0.23033992194117647,0.019767928551031985,1.7040388373119981
ILMN_1725834,0.36182202514705886,0.002253940726339681,2.647057509124907
ILMN_1786110,0.39692259994117646,0.0017573401521916007,2.7551441679743163
ILMN_1795464,-0.2933653677647059,0.0035201185123432794,2.4534427148200786
ILMN_1765258,0.47440420817647067,0.01289667691380388,1.8895221799268191
ILMN_1669928,0.2621474693235294,0.00855177748102085,2.0679436080824907
ILMN_1902353,0.4507314184411764,0.00032247684198578186,3.491501467878028
ILMN_1809040,0.15325492985294115,0.055181943290824945,1.258203009445428
ILMN_1660114,0.07997609644117637,0.7162572452753224,0.14493097191156545
ILMN_1718069,-0.10621620223529407,0.4632327208108459,0.33420077146175553
ILMN_1796976,0.11583648073529411,0.10339709246939141,0.9854916734495525
ILMN_1788254,0.11472993552941178,0.10036397353630604,0.9984221527507124
ILMN_2388112,0.19166125914705878,0.014891297357274366,1.8270674640637508
ILMN_1748908,-0.20865979279411767,0.16648394540749503,0.7786276405787425
ILMN_1651574,0.3096312627647059,0.0014482334180583249,2.8391614353730072
ILMN_1674297,0.04217045505882353,0.34667541902087173,0.4600769508502507
ILMN_1729369,0.3460487788529412,0.011283513279106204,1.9475556556571658
ILMN_1692243,0.35991642985294126,0.006287138677388534,2.2015469601746447
ILMN_1719998,-0.4840410882058823,0.0014217712951396194,2.8471702582104057
ILMN_2284667,0.2916486401470588,0.010059645530890136,1.9974173221320426
ILMN_1814074,-0.1909332871176471,0.04112874340120952,1.3858545592060556
ILMN_1734283,0.3648544855,0.0032012877679562885,2.4946752848005143
ILMN_2041190,-0.12500890432352943,0.16078401390914313,0.7937571335488578
ILMN_1758978,0.25362842141176467,0.018251168023288324,1.7387093366959059
ILMN_1681657,0.2889200271764706,0.013812094448635044,1.8597404605585537
ILMN_1804629,-0.13675566344117646,0.03783242817298651,1.4221357837855815
ILMN_2355033,-0.40131372438235297,0.0021677840586215784,2.66398398173693
ILMN_1733616,0.19869932261764708,0.032310412644966396,1.4906574954553513
ILMN_2055218,0.35108267558823525,0.0008346693858141429,3.078485515354408
ILMN_2343677,0.32246408679411764,0.004205293494578831,2.3762036886584545
ILMN_2377733,0.19305114438235293,0.06012512172071964,1.2209440314067461
ILMN_1878129,0.25344339567647056,0.053720950691525306,1.2698563102916678
ILMN_2086981,0.3273281712647059,0.013023385523048036,1.8852761031063683
ILMN_1846517,-0.3088270907647058,0.0013802417938212827,2.860044826262614
ILMN_1689871,0.33004668405882354,0.010229627441971935,1.9901401827924419
ILMN_1722891,0.4555211806470589,0.00016515689063570192,3.7821033020656114
ILMN_1813270,0.38211408852941176,0.004262819827902156,2.3703030228305764
ILMN_1678075,0.03321447414705884,0.5227683477705409,0.28169071566827064
ILMN_1682449,-0.3310236484705882,9.482103311980122e-05,4.023095317148421
ILMN_1703984,0.19146786291176465,0.05225649137802305,1.2818597531681541
ILMN_1714155,0.40573166538235295,0.009342708578089899,2.029527197647196
ILMN_2066249,0.3700977376764706,0.0012233166604487201,2.9124611095338913
ILMN_1754841,0.38165697302941176,0.0034450786124864637,2.4628008635736123
ILMN_1656525,0.44765761726470593,0.002603452182055461,2.5844503946582194
ILMN_1651565,0.39104409764705883,0.003953586986122549,2.4030087014908794
ILMN_1690547,0.35569412426470587,0.0064101996526815105,2.1931284436937326
ILMN_1693192,0.19510760391176474,0.06430539162926067,1.19175261250858
ILMN_1666175,0.2311843125882353,0.01558730509101632,1.8072289640458992
ILMN_1695135,0.2843803637647059,0.007985327220248695,2.0977072827770114
ILMN_1772540,-0.12127450241176468,0.03530533593729206,1.4521596517511848
ILMN_2150661,0.3633686931764706,0.003465160598368938,2.460276632518512
ILMN_1690371,0.02153651952941176,0.8317701713046486,0.0799966582318147
ILMN_1653166,-0.13855907435294118,0.1340931948437179,0.8725932617965299
ILMN_1695658,0.0911358728235294,0.34318253357617634,0.4644748238667978
ILMN_1797531,-0.027460687235294115,0.7935715179567846,0.10041392781982714
ILMN_2085446,0.17481569567647054,0.060513300378387494,1.2181491601226986
ILMN_1693069,0.3478437580588235,0.008127677624865322,2.090033530517666
ILMN_2357471,0.3737748969117648,0.001338044841459388,2.8735293319553037
ILMN_1693431,0.29405770867647063,0.0048754564958397055,2.3119847144592858
ILMN_1675756,0.23703439011764704,0.004441349105566051,2.3524850884200954
ILMN_1716924,0.35026513941176474,0.006132816062041221,2.212340060657109
ILMN_1766894,0.3655505816176471,0.0024184831994027876,2.616456925200068
ILMN_1656401,0.34451827300000004,0.00478398537473285,2.320210156712482
ILMN_1803772,0.1019832944117647,0.33713742065962515,0.472193040169546
ILMN_1699421,0.4062431585588236,0.0016897886547859076,2.772167610060853
ILMN_1739594,0.13187056211764706,0.2267836315791624,0.6443882944501262
ILMN_1793241,0.1568537355882353,0.03490762088614498,1.4570797493304255
ILMN_1658537,0.32736887647058827,0.01043559747173981,1.9814826811216173
ILMN_1674349,0.3605859122941177,0.006110029042396225,2.213956725449353
ILMN_2358718,0.4427435291764706,0.0010991288565312337,2.9589513900150846
ILMN_1663649,0.34947749829411767,0.0039834925276677965,2.3997359931578055
ILMN_1743290,0.5182721076176471,0.0014813201502387162,2.8293510694625716
ILMN_1727116,0.3655064507058824,0.004648699730572799,2.332668504917538
ILMN_2087646,0.10713877252941177,0.24785422694303935,0.6058036701726541
ILMN_1673042,0.46911482270588234,0.0005572510815730581,3.2539490799212913
ILMN_2071316,0.3711011378529412,0.0008660802576213507,3.0624418610692037
ILMN_1659856,0.13440129335294115,0.09349340408745874,1.0292190273035715
ILMN_1747629,0.3329475580294118,0.0077152535924347575,2.1126497945541636
ILMN_1898826,0.26908355605882356,0.017043649118659552,1.7684374152952496
ILMN_1710280,0.11837564141176471,0.5240868742381182,0.2805967170715705
ILMN_2254722,0.37063507794117645,0.0008473263145860137,3.0719493059240044
ILMN_1669066,0.2640663185882353,0.01220270804765057,1.9135437791906893
ILMN_1701441,-0.22755995144117647,0.23453462112285273,0.6297930392909187
ILMN_1749070,-0.3823999040882352,0.012486197165924442,1.903569811532157
ILMN_2402972,0.1588115001764705,0.10934293893496709,0.9612092572591169
ILMN_1732328,-0.5166284675882352,0.011679937205026043,1.932559492119509
ILMN_1685736,0.3016184083235294,0.029863745658094822,1.524855721841339
ILMN_1764732,0.23228135338235298,0.048884648070657365,1.3108275070317303
ILMN_1738450,0.33427370514705884,0.012099929736855752,1.9172171515830894
ILMN_1789314,0.2322257967647059,0.03056217060047991,1.5148158043393343
ILMN_2194577,-0.014938624647058828,0.9276398072348999,0.03262062302292955
ILMN_1804642,-0.08355563955882357,0.5280794666051349,0.27730071892213465
ILMN_1728011,-0.2456602485294117,0.01952251099554678,1.709464323893919
ILMN_2121979,0.3634448849411765,0.006289737213298387,2.201367499101395
ILMN_2197990,0.3525981736764706,0.0019668483469707115,2.706229124886384
ILMN_1867355,0.2865225253823529,0.016990056435031535,1.7698051785540223
ILMN_1735108,0.30628344267647056,0.005741757987330777,2.2409551167823594
ILMN_1807072,0.1393483121470588,0.10595783155019266,0.9748669382138219
ILMN_1660000,-0.34838714402941173,0.06898687402616244,1.1612335336147301
ILMN_1729188,0.2309480200882353,0.2474427316654257,0.6065252985469386
ILMN_2097185,0.07857396635294117,0.43345451401634816,0.36305646992516355
ILMN_1765615,0.35072288655882355,0.006130511653968972,2.212503277647601
ILMN_1742586,0.2821483590882352,0.019412347775979878,1.7119219368170828
ILMN_1834802,0.30540411626470587,0.007878921683073626,2.103533216410938
ILMN_1674538,0.34068212770588235,0.008735118634001561,2.0587311923705323
ILMN_1751744,0.34893806202941174,0.006542323717544912,2.1842679705648753
ILMN_1694012,0.35356706688235295,0.0011666078837972234,2.9330750929856695
ILMN_1772703,0.00747959820588235,0.9018954988660243,0.044843780523508944
ILMN_1694952,0.2907965357058824,0.023249945120015502,1.6335780678967182
ILMN_1737624,0.31616224829411765,0.005632650529816575,2.249287193142499
ILMN_1678233,0.16292152541176472,0.06212764272060674,1.2067151243018124
ILMN_1664511,0.008753709794117645,0.915147845313016,0.03850873848350423
ILMN_1682594,0.3415645049705882,0.006531144750773138,2.1850106907966795
ILMN_2200659,-0.3853780761764706,0.12862992714331173,0.8906579763487068
ILMN_1727165,0.12520709705882352,0.2848095601536241,0.5454454369021725
ILMN_2307744,-0.09420387999999999,0.23280124833519983,0.6330146952264649
ILMN_1882849,0.32020131064705887,0.003744356188698131,2.4266228449157006
ILMN_1678574,0.4143024619117647,0.001411803177741366,2.850225844912366
ILMN_1852387,0.27874792408823534,0.008736346343626952,2.058670157131959
ILMN_1672325,0.3881060111764706,0.004226041791620996,2.374066212494154
ILMN_1744268,-0.03373419667647054,0.7950817999712233,0.09958818776039065
ILMN_1848214,0.16868612288235296,0.05672640056878271,1.2462147726261932
ILMN_1806415,0.3579235102352942,0.0006936747709338099,3.1588441005753976
ILMN_1747129,0.219027894,0.03631922087873513,1.439863476552257
ILMN_2122760,0.34379570276470584,0.008497025675013715,2.070733069460253
ILMN_1744863,0.3564114154117647,0.0018146789466243725,2.741200199301614
ILMN_1668108,0.2847876424117647,0.007479164586009089,2.1261469096153043
ILMN_1728907,-0.31233664564705876,0.08726304925060845,1.0591696154429902
ILMN_1693042,0.21569757535294118,0.0373537088406039,1.4276662707149428
ILMN_2296011,0.3268022770588236,0.003936000118312335,2.404944897186226
ILMN_1695193,0.26217133747058824,0.015071865206995265,1.8218329985825092
ILMN_1762605,0.26566547123529405,0.015773552978323183,1.8020704712187836
ILMN_1651980,0.2848088876764706,0.012487500756246654,1.9035244724649611
ILMN_1670355,0.39203847464705877,0.003277387961145282,2.4844721459195096
ILMN_1698171,0.3781320920294118,0.004662197962173464,2.331409289791362
ILMN_1694240,-0.1564596856764707,0.2915435544851588,0.5352965556233915
ILMN_1854941,0.3553138445294117,0.00957015005205391,2.01908125279075
ILMN_2160140,0.17767851370588236,0.08985469281645415,1.046459236183622
ILMN_1910126,0.3218933136470588,0.003644754117702505,2.43833176471964
ILMN_1660636,0.31405500376470585,0.004861301726072409,2.313247422763835
ILMN_1754207,0.3764866559411765,0.0004824901783268022,3.3165115228215094
ILMN_2404795,0.017076002499999986,0.9003093171660632,0.04560825538378617
ILMN_2110252,-0.04270601423529413,0.7067201144442476,0.15075254775726374
ILMN_2372200,-0.0975296234411765,0.23096053713769923,0.6364622191010649
ILMN_1675206,0.3764992261176471,0.004670048811853756,2.33067858011741
ILMN_1747655,0.2982396782058824,0.010054965543675272,1.9976194133036724
ILMN_1682280,0.3069803665294118,0.02037735501432269,1.690852188201628
ILMN_1711720,0.3170489669117647,0.00605287369940101,2.2180383880774484
ILMN_1733807,0.20550921420588236,0.00994418874711148,2.0024306410990094
ILMN_1798975,0.1589302715882353,0.08499626934294267,1.0706001359248878
ILMN_1674411,-0.18067536641176468,0.006587763202652274,2.1812620199500237
ILMN_1882652,0.38382581811764704,0.003475406186447685,2.4589944301461397
ILMN_1663858,0.16608213020588236,0.03205905571477359,1.49404927374428
ILMN_1785158,-0.3076684747647058,0.0003171269509227051,3.4987668480402663
ILMN_1710591,0.4518956438529412,0.0016995027968124236,2.7696781163770656
ILMN_2129877,-0.18590338032352938,0.0008202667668544504,3.086044883553382
ILMN_1904240,0.2610403518529412,0.027436441764924307,1.5616722130112348
ILMN_1652837,0.3099236637058823,0.012725902741060556,1.895311400224588
ILMN_1747911,-0.05587058832352941,0.4736675867705826,0.3245263331700983
ILMN_1809382,0.4245630917647059,0.0016192688048910886,2.7906810506964805
ILMN_1811433,-0.1411196778235294,0.1308912728761822,0.8830893088966639
ILMN_2097052,0.26749111885294113,0.00840459991610409,2.0754829554385297
ILMN_1911994,0.33717273838235295,0.009574697281282275,2.018874948027429
ILMN_1724096,0.36113761647058823,0.004174833113267387,2.379360880524257
ILMN_1835033,0.3767773003823529,0.002003269617060984,2.6982605957280117
ILMN_1736894,0.19540169741176472,0.027085244264695187,1.567267243431739
ILMN_1771291,0.34805317567647065,0.01240488915126961,1.9064071121823425
ILMN_1807833,-0.13842630358823527,0.19437991486231082,0.7113486124298822
ILMN_1790761,0.38672308270588235,0.10616882831368014,0.9740029755194461
ILMN_1752802,-0.05620260885294119,0.5766685731326597,0.23907371581116976
ILMN_1765525,0.2497745792647059,0.005262169197723429,2.278835191891465
ILMN_1805853,0.13859141708823527,0.13125403682648357,0.8818873306305326
ILMN_1721316,0.03203145091176471,0.6353228367177377,0.19700553364278464
ILMN_1702772,0.37244671902941173,0.0038959767691109713,2.40938364139224
ILMN_1659769,0.1895898370882353,0.06430141193118825,1.1917794907275419
ILMN_1686623,-0.32845479944117645,0.10905266188389609,0.9623637291923105
ILMN_1789274,0.38443852711764703,0.0010558478373186482,2.9763986653007044
ILMN_1680189,0.3773170995588235,0.002068562184462508,2.6843314189487955
ILMN_1787434,0.3449869872647059,0.00838647000459151,2.076420801999148
ILMN_1727332,0.0889747115588235,0.4872894671218281,0.31221297589616553
ILMN_1684758,0.33491820764705876,0.0016431223595777184,2.784330094440318
ILMN_1662010,0.479555804,0.0002740191908551306,3.5622190204254958
ILMN_1695343,0.3730062348823529,0.0038930644413856224,2.409708407402683
ILMN_1882041,0.38819765808823525,0.004026303525307126,2.3950934886631523
ILMN_1805693,0.14759086420588227,0.3176323223456251,0.4980753100796472
ILMN_1745223,-0.09911354717647058,0.5760171688694858,0.23956457172582518
ILMN_1722387,0.2418760263529412,0.01226214467181257,1.9114335642649547
ILMN_1772487,0.13851956658823528,0.11809638588711122,0.9277633929309514
ILMN_1893026,0.2922170587058824,0.007439168103160571,2.128475627412043
ILMN_1829664,0.34967697794117647,0.007834120609300875,2.1060097466060457
ILMN_2208802,0.003322532176470607,0.976449776770923,0.010350089531455362
ILMN_1686735,0.23753717241176472,0.03373014730032305,1.4719817622327434
ILMN_1906743,0.31166862364705883,0.0037054095621438057,2.4311637820844925
ILMN_1658937,0.31330071785294117,0.015300466163450037,1.8152953372131266
ILMN_1740233,0.3754266021470588,0.0028237969558627747,2.549166534291131
ILMN_1680682,0.20917290755882356,0.001846098719487126,2.7337450789427304
ILMN_1708363,0.2961337689705883,0.010288755053593565,1.9876371719882167
ILMN_1737805,0.09020399876470586,0.4066906625444443,0.39073579870919517
ILMN_1769150,0.3761278490294118,0.006800559224567064,2.167455372858828
ILMN_1797568,0.32737746617647057,0.017041794665546495,1.7684846717581457
ILMN_1719209,0.31339088144117644,0.012281804461132622,1.910737821310398
ILMN_1901774,0.3180970597352941,0.005574619231998177,2.2537847912554962
ILMN_1654324,0.18312480982352944,0.32300650897129257,0.4907887260223546
ILMN_1672935,0.35830748920588235,0.007516810163460035,2.123966417693619
ILMN_1750524,0.3444410624705882,0.005045899719638839,2.297061384741998
ILMN_1676011,0.3367116567352941,0.008374999110065243,2.0770152304396277
ILMN_1866427,0.2797682165882353,0.018928282691231427,1.7228887865408964
ILMN_1787657,-0.032950398588235286,0.8063799992499716,0.09346025262857602
ILMN_1848499,0.3320490083235294,0.0018320698889100699,2.737057963097727
ILMN_2160718,0.16478754447058824,0.03216467438418698,1.4926208407774202
ILMN_1767523,0.148612497,0.08155505394766739,1.0885491206620426
ILMN_1697262,0.41986406455882347,0.0017955278625794745,2.7458078512058948
ILMN_1781565,0.2873287189705882,0.001959102146795565,2.707942919475843
ILMN_1654185,0.379768655882353,0.003990450901236292,2.398978028409788
ILMN_1737981,0.29640650429411763,0.026803982467389537,1.5718006748100846
ILMN_1724555,0.3268554486470588,0.005940268952523277,2.2261938913904427
ILMN_1855791,0.42325393076470585,0.0020178429109522227,2.6951126466036297
ILMN_1688843,0.2803929705588235,0.006131809706703919,2.2124113314123766
ILMN_1809582,0.2853691749117647,0.0021799750905326385,2.661548468829353
ILMN_1785891,-0.11573608650000002,0.4659555145778429,0.3316555440301317
ILMN_1788291,0.399632339382353,0.0020161553090288203,2.695476016246239
ILMN_1724480,0.009856655970588234,0.9465514251716065,0.023855786283844285
ILMN_2120273,-0.3868576920588236,0.023076069516104986,1.6368381614102323
ILMN_1709285,0.3993092167058824,0.003046482052284895,2.5162013760875483
ILMN_1721729,0.11754968858823525,0.37180482361200895,0.42968498020562274
ILMN_1779370,0.11350575355882353,0.1650396980592337,0.7824115795776134
ILMN_1907620,0.25554755276470587,0.006069551411477935,2.21684340558355
ILMN_2149226,-0.05222938694117646,0.8356202151718978,0.07799106219171587
ILMN_1684726,0.22015912347058822,0.016631317536643667,1.7790733445129767
ILMN_1705849,0.4983585344999999,3.1075133814895806e-05,4.507586992535209
ILMN_2156267,-0.16900288179411757,0.25093038601722,0.6004467452992993
ILMN_1679011,0.31214171338235297,0.018438187223622695,1.7342817794579606
ILMN_1790062,0.005633467000000003,0.927464619367949,0.03270264872784222
ILMN_1676595,0.19064685214705882,0.06355029828205588,1.1968824066843726
ILMN_1726081,0.212047522,0.030957019974099068,1.5092408526110808
ILMN_1768901,0.35527724017647055,0.0113071894665878,1.946645330603865
ILMN_1676728,0.2631076802058824,0.008249250655904261,2.083585500030236
ILMN_1885323,0.31304359391176473,0.003984413834314589,2.3996355606535946
ILMN_2084353,-0.1503207276470588,0.3627786017343584,0.4403583374409399
ILMN_1782257,-0.0267984451470588,0.7776928962438255,0.10919186804525832
ILMN_2139816,0.09132556405882353,0.1733601685904754,0.7610506793423826
ILMN_1670343,0.3501526048235294,0.0016474066334767228,2.7831991896109627
ILMN_1697639,-0.47439077264705876,0.004263716326495133,2.370211697493687
ILMN_2286379,0.391250469,0.003169239378924499,2.499044956448795
ILMN_1721333,0.28994349855882356,0.0037513133347973878,2.425816659152344
ILMN_1653821,0.26856348,0.016582539538946818,1.7803489585086483
ILMN_2212780,0.32375044364705885,0.003501223212861682,2.4557802008533764
ILMN_1790544,0.38982399882352947,0.002428245325755826,2.614707438585335
ILMN_1687951,0.3205615116470588,0.012064823485092257,1.9184790276724095
ILMN_1752435,0.2273027894411765,0.00011617316803316032,3.9348941673049804
ILMN_1698666,0.3208102349411765,0.0659613124729532,1.1807107115161428
ILMN_1816384,0.3544277429411765,0.0052854719298510225,2.276916229287533
ILMN_1754187,0.2665116941764706,0.010712492598991399,1.9701094651124613
ILMN_2089340,0.38012979797058827,0.00010200998265142897,3.9913573262940356
ILMN_1732210,0.3297210492352941,0.015582104463489881,1.8073738884375004
ILMN_1711332,0.3269538851470588,0.0029720219097517596,2.5269479932798284
ILMN_1701006,0.229611381117647,0.0038534860226961585,2.414146211941224
ILMN_1788135,0.19536471114705883,0.012201735455843804,1.9135783951207748
ILMN_1670053,0.4049195487058823,0.002949054415409911,2.5303172138523307
ILMN_1762713,0.3524151025294118,0.08632384210359466,1.0638692383059571
ILMN_1743621,0.14014443299999996,0.11567210104305754,0.9367713759152034
ILMN_1737213,0.36831824264705887,0.00625383269633806,2.203853741262108
ILMN_1738491,-0.39652434273529413,3.222276602451185e-05,4.4918371821780685
ILMN_1740385,0.10057097288235295,0.17075043270379653,0.7676381870863536
ILMN_1770244,0.005136955941176472,0.925687628604181,0.033535540380945895
ILMN_1820605,0.2576269951470588,0.015691560746549687,1.8043338575664405
ILMN_1749239,0.2494856324705882,0.008611820122567577,2.0649050499809434
ILMN_1739813,0.10533805873529412,0.47785354539354363,0.3207051874324768
ILMN_1762825,-0.8666654590882352,1.3023195542811112e-06,5.8852824384767075
ILMN_1896071,0.39667477914705884,0.003061149904669262,2.514115402458659
ILMN_1659894,0.42035126799999994,8.387713226496546e-05,4.076356426356329
ILMN_1814281,0.264254883,0.01200318902221463,1.9207033547229355
ILMN_1761450,0.08989547379411764,0.10023171203434159,0.9989948514967674
ILMN_1759504,0.272004944617647,0.009216283386707958,2.035444179820241
ILMN_1750886,0.3532069577352941,0.003485135342573329,2.457780351743464
ILMN_1745994,0.20999498049999998,0.1664012872073485,0.7788433185207376
ILMN_2092496,0.3522479250882353,0.005513766337625441,2.2585516423706316
ILMN_1748607,0.27549405573529406,0.006054843451799689,2.2178970810755874
ILMN_2339835,-0.28895794691176474,0.039411988745814405,1.4043716498960979
ILMN_1741003,-0.1883719106176471,0.2690177632233716,0.5702190426176941
ILMN_1721926,0.3646956902647059,0.0022194999128234334,2.6537448676966466
ILMN_1756506,-0.1486671669411765,0.07555149875957952,1.1217569158840708
ILMN_1836776,-0.04688108464705885,0.6408237516478228,0.19326139982890542
ILMN_1798298,0.2952924486764706,0.00480350733603396,2.318441541696651
ILMN_2225577,-0.1541704436764706,0.02291185645470452,1.6399397202663122
ILMN_2114876,0.30343885685294114,0.012609022629411147,1.8993185758459552
ILMN_2096372,0.18161571408823537,0.40092501200486186,0.39693684912026694
ILMN_1713753,0.2258281714117647,0.04094769492882387,1.3877705409821606
ILMN_1783818,0.4932056465588236,0.0007091074131781187,3.1492879743835767
ILMN_2386790,0.28121260985294116,0.013824861235657078,1.8593392191473772
ILMN_1695005,0.4030851591470589,0.001277891311801492,2.893506082556463
ILMN_1752998,0.35215633150000003,0.004122489783391991,2.384840411977435
ILMN_1882868,0.14653038844117647,0.11303863722366485,0.9467730869150712
ILMN_2339627,-0.42287084988235296,0.0080514510497797,2.094125843095185
ILMN_1660359,0.17116145252941176,0.016827272707814974,1.7739862669075053
ILMN_2153825,0.3112578373235294,0.00706235491998444,2.1510504606730163
ILMN_1763352,0.3642518576470588,0.005952396690657764,2.225308133439523
ILMN_1680958,0.3887770740588235,0.002776152900110274,2.556556618244017
